Order Date,Order Quantity,Sales ID,Sales,Product Name,Product Sub-Category,Product Category,Discount,Unit Price,Product Base Margin,Profit,Product ID,Advertising Expenditure,Sales Representative,Product Review Rating,Customer ID,Customer Name,Customer Segment,Email ID,Address,Region,Region ID
5/18/2009,42,593,3869.447625,Global Adaptabilities Conference Tables,Tables,Furniture,0.02,280.98,0.78,8968.8816,FU_83,28.098,3,3,AJ-10960,Astrea Jones,Corporate,astrea_jones@example.com,"Rochester, New York",East,4
7/29/2012,32,594,3869.447625,Kensington 7 Outlet MasterPiece Power Center,Appliances,Office Supplies,0.04,177.98,0.56,2961.5872,OF_147,8.899,1,3,SS-20590,Sonia Sunley,Corporate,sonia_sunley@example.com,"Seattle, Washington",West,2
7/29/2012,16,595,783.0528,"Global Deluxe Stacking Chair, Gray",Chairs & Chairmats,Furniture,0.04,50.98,0.56,424.1536,FU_64,5.098,2,5,RO-19780,Rose O'Brian,Corporate,rose_o'brian@example.com,"Memphis, Tennessee",South,1
4/22/2012,20,596,903.152,Xerox 1885,Paper,Office Supplies,0.06,48.04,0.37,297.848,OF_225,2.402,1,5,MD-17350,Maribeth Dona,Small Business,maribeth_dona@example.com,"Fayetteville, Arkansas",South,1
7/16/2012,34,597,88.74,Avery 479,Labels,Office Supplies,0,2.61,0.39,34.6086,OF_226,0.1305,2,5,SC-20095,Sanjit Chand,Small Business,sanjit_chand@example.com,"Costa Mesa, California",West,2
9/22/2012,45,598,669.1815,"AT&T Black Trimline Phone, Model 210",Office Machines,Technology,0.07,15.99,0.49,302.211,TE_86,2.3985,1,4,SC-20095,Sanjit Chand,Consumer,sanjit_chand@example.com,"Costa Mesa, California",West,2
5/20/2010,36,599,266.2848,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Binders and Binder Accessories,Office Supplies,0.08,8.04,0.4,92.6208,OF_227,0.402,1,3,SC-20095,Sanjit Chand,Corporate,sanjit_chand@example.com,"Costa Mesa, California",West,2
5/20/2010,18,600,38.5344,Eldon Pizzaz Desk Accessories,Office Furnishings,Furniture,0.04,2.23,0.41,14.8518,FU_84,0.223,2,1,SC-20095,Sanjit Chand,Corporate,sanjit_chand@example.com,"Costa Mesa, California",West,2
12/2/2009,42,601,516.705,GBC Binding covers,Binders and Binder Accessories,Office Supplies,0.05,12.95,0.4,190.365,OF_96,0.6475,2,5,MY-17380,Maribeth Yedwab,Consumer,maribeth_yedwab@example.com,"Parker, Colorado",West,2
6/1/2010,37,602,3869.447625,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Office Machines,Technology,0.02,115.99,0.4,1630.8194,TE_84,17.3985,3,2,MY-17380,Maribeth Yedwab,Consumer,maribeth_yedwab@example.com,"Parker, Colorado",West,2
9/25/2010,38,603,2357.1628,Talkabout T8367,Telephones and Communication,Technology,0.06,65.99,0.56,1253.81,TE_93,9.8985,1,5,MY-17380,Maribeth Yedwab,Home Office,maribeth_yedwab@example.com,"Parker, Colorado",West,2
11/19/2012,14,604,212.534,Logitech Access Keyboard,Computer Peripherals,Technology,0.05,15.98,0.37,71.5904,TE_94,2.397,1,5,MY-17380,Maribeth Yedwab,Corporate,maribeth_yedwab@example.com,"Parker, Colorado",West,2
12/14/2010,12,605,1538.082,"Fellowes Strictly Business® Drawer File, Letter/Legal Size",Storage & Organization,Office Supplies,0.09,140.85,0.73,1081.728,OF_228,7.0425,1,4,MY-17380,Maribeth Yedwab,Small Business,maribeth_yedwab@example.com,"Parker, Colorado",West,2
10/25/2012,50,606,201.16,Newell 336,Pens & Art Supplies,Office Supplies,0.06,4.28,0.56,107,OF_229,0.214,2,4,EB-13705,Ed Braxton,Home Office,ed_braxton@example.com,"New York City, New York",East,4
6/17/2010,18,607,1015.0272,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Appliances,Office Supplies,0.01,56.96,0.56,563.904,OF_230,2.848,1,5,CM-12385,Christopher Martinez,Corporate,christopher_martinez@example.com,"Atlanta, Georgia",South,1
6/17/2010,1,608,265.506,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Storage & Organization,Office Supplies,0.05,279.48,0.8,209.61,OF_52,13.974,1,5,CM-12385,Christopher Martinez,Corporate,christopher_martinez@example.com,"Atlanta, Georgia",South,1
6/29/2012,46,609,3869.447625,GBC DocuBind P100 Manual Binding Machine,Binders and Binder Accessories,Office Supplies,0.1,165.98,0.4,2290.524,OF_231,8.299,1,3,CM-12385,Christopher Martinez,Corporate,christopher_martinez@example.com,"Atlanta, Georgia",South,1
2/1/2009,17,610,51.8364,Avery 497,Labels,Office Supplies,0.01,3.08,0.37,18.8496,OF_232,0.154,1,4,CM-12385,Christopher Martinez,Corporate,christopher_martinez@example.com,"Atlanta, Georgia",South,1
8/25/2011,37,611,3869.447625,SAFCO Folding Chair Trolley,Chairs & Chairmats,Furniture,0.04,128.24,0.658618132,2987.237441,FU_85,12.824,3,3,LS-17245,Lynn Smith,Home Office,lynn_smith@example.com,"Gladstone, Missouri",Central,3
6/20/2009,42,612,428.8788,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Envelopes,Office Supplies,0.07,10.98,0.36,133.7364,OF_233,0.549,1,4,LS-17245,Lynn Smith,Corporate,lynn_smith@example.com,"Gladstone, Missouri",Central,3
5/3/2010,24,613,710.1864,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Computer Peripherals,Technology,0.01,29.89,0.5,351.5064,TE_95,4.4835,3,4,LF-17185,Luke Foster,Home Office,luke_foster@example.com,"Newark, Ohio",East,4
4/7/2009,36,614,1311.552,Keytronic Designer 104- Key Black Keyboard,Computer Peripherals,Technology,0.1,40.48,0.77,976.3776,TE_96,6.072,3,5,BN-11515,Bradley Nguyen,Corporate,bradley_nguyen@example.com,"Los Angeles, California",West,2
9/2/2011,30,615,1025.715,Accessory31,Telephones and Communication,Technology,0.05,35.99,0.35,323.91,TE_74,5.3985,1,4,BN-11515,Bradley Nguyen,Consumer,bradley_nguyen@example.com,"Los Angeles, California",West,2
4/14/2011,36,616,3869.447625,Avanti 4.4 Cu. Ft. Refrigerator,Appliances,Office Supplies,0.1,180.98,0.57,3062.1816,OF_234,9.049,1,3,AD-10180,Alan Dominguez,Consumer,alan_dominguez@example.com,"Great Falls, Montana",West,2
2/13/2011,6,617,815.292,Bush Mission Pointe Library,Bookcases,Furniture,0.1,150.98,0.65,498.234,FU_49,15.098,3,4,AD-10180,Alan Dominguez,Small Business,alan_dominguez@example.com,"Great Falls, Montana",West,2
2/13/2011,43,618,162.1917,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Binders and Binder Accessories,Office Supplies,0.01,3.81,0.36,57.3405,OF_235,0.1905,1,4,AD-10180,Alan Dominguez,Small Business,alan_dominguez@example.com,"Great Falls, Montana",West,2
7/30/2011,40,619,423.2,Ibico Covers for Plastic or Wire Binding Elements,Binders and Binder Accessories,Office Supplies,0.08,11.5,0.4,147.2,OF_154,0.575,1,3,AD-10180,Alan Dominguez,Corporate,alan_dominguez@example.com,"Great Falls, Montana",West,2
8/10/2010,38,620,821.2028,Boston KS Multi-Size Manual Pencil Sharpener,Pens & Art Supplies,Office Supplies,0.06,22.99,0.57,445.5462,OF_236,1.1495,1,4,DB-13210,Dean Braden,Corporate,dean_braden@example.com,"Houston, Texas",Central,3
8/10/2010,46,621,509.542,"Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener, Black",Pens & Art Supplies,Office Supplies,0.05,11.66,0.58,284.2708,OF_237,0.583,1,4,DB-13210,Dean Braden,Corporate,dean_braden@example.com,"Houston, Texas",Central,3
4/6/2009,50,622,586.04,Martin-Yale Premier Letter Opener,"Scissors, Rulers and Trimmers",Office Supplies,0.09,12.88,0.82,470.12,OF_238,0.644,2,4,DB-13210,Dean Braden,Consumer,dean_braden@example.com,"Houston, Texas",Central,3
10/26/2010,17,623,254.5648,Recycled Premium Regency Composition Covers,Binders and Binder Accessories,Office Supplies,0.02,15.28,0.36,88.3184,OF_239,0.764,2,5,MC-17605,Matt Connell,Home Office,matt_connell@example.com,"Detroit, Michigan",Central,3
10/26/2010,40,624,3869.447625,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Bookcases,Furniture,0.01,300.98,0.55,6501.168,FU_86,30.098,3,4,LH-17155,Logan Haushalter,Home Office,logan_haushalter@example.com,"Los Angeles, California",West,2
5/26/2012,39,625,2341.9851,i1000,Telephones and Communication,Technology,0.09,65.99,0.58,1261.0689,TE_97,9.8985,1,4,LH-17155,Logan Haushalter,Home Office,logan_haushalter@example.com,"Los Angeles, California",West,2
5/26/2012,49,626,230.9664,Avery 493,Labels,Office Supplies,0.04,4.91,0.36,76.9888,OF_215,0.2455,2,4,BD-11605,Brian Dahlen,Home Office,brian_dahlen@example.com,"Lawrence, Massachusetts",East,4
5/26/2012,1,627,25.2525,Fellowes Super Stor/Drawer®,Storage & Organization,Office Supplies,0.09,27.75,0.67,16.095,OF_240,1.3875,2,4,PH-18790,Patricia Hirasaki,Home Office,patricia_hirasaki@example.com,"Lakeland, Florida",South,1
9/10/2012,32,628,3231.7376,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Office Furnishings,Furniture,0.09,110.98,0.69,2130.816,FU_87,11.098,3,2,PH-18790,Patricia Hirasaki,Corporate,patricia_hirasaki@example.com,"Lakeland, Florida",South,1
9/10/2012,27,629,54.7398,*Staples* Letter Opener,"Scissors, Rulers and Trimmers",Office Supplies,0.07,2.18,0.81,43.5564,OF_241,0.109,1,4,MG-18145,Mike Gockenbach,Corporate,mike_gockenbach@example.com,"Philadelphia, Pennsylvania",East,4
9/10/2012,9,630,3869.447625,Canon PC1060 Personal Laser Copier,Copiers and Fax,Technology,0.02,699.99,0.41,2456.9649,TE_67,104.9985,2,2,MG-18145,Mike Gockenbach,Corporate,mike_gockenbach@example.com,"Philadelphia, Pennsylvania",East,4
9/10/2012,25,631,2663.76,LX 677,Telephones and Communication,Technology,0.04,110.99,0.57,1470.6175,TE_98,16.6485,1,4,MG-18145,Mike Gockenbach,Corporate,mike_gockenbach@example.com,"Philadelphia, Pennsylvania",East,4
3/16/2011,31,632,100.5888,Avery Hi-Liter® Fluorescent Desk Style Markers,Pens & Art Supplies,Office Supplies,0.04,3.38,0.48,46.1032,OF_242,0.169,2,3,KB-16240,Karen Bern,Corporate,karen_bern@example.com,"Los Angeles, California",West,2
6/18/2011,31,633,270.94,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Envelopes,Office Supplies,0,8.74,0.38,102.9572,OF_243,0.437,1,4,JC-15340,Jasper Cacioppo,Home Office,jasper_cacioppo@example.com,"Los Angeles, California",West,2
1/11/2011,6,634,15.5124,Acco Suede Grain Vinyl Round Ring Binder,Binders and Binder Accessories,Office Supplies,0.07,2.78,0.39,5.3376,OF_244,0.139,1,5,RL-19615,Rob Lucas,Corporate,rob_lucas@example.com,"Montgomery, Alabama",South,1
1/11/2011,15,635,59.616,Eldon Image Series Black Desk Accessories,Office Furnishings,Furniture,0.04,4.14,0.49,27.945,FU_82,0.414,4,3,RL-19615,Rob Lucas,Corporate,rob_lucas@example.com,"Montgomery, Alabama",South,1
1/11/2011,19,636,116.964,Xerox 213,Paper,Office Supplies,0.05,6.48,0.37,39.3984,OF_37,0.324,1,4,AA-10375,Allen Armold,Corporate,allen_armold@example.com,"Mesa, Arizona",West,2
1/11/2011,21,637,68.1912,Newell 342,Pens & Art Supplies,Office Supplies,0.01,3.28,0.56,37.884,OF_245,0.164,2,5,EP-13915,Emily Phan,Corporate,emily_phan@example.com,"Chicago, Illinois",Central,3
3/5/2009,45,638,418.095,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",Envelopes,Office Supplies,0.05,9.78,0.39,149.634,OF_246,0.489,1,4,MP-17470,Mark Packer,Corporate,mark_packer@example.com,"New York City, New York",East,4
3/5/2009,27,639,86.7888,Newell 337,Pens & Art Supplies,Office Supplies,0.02,3.28,0.56,47.8224,OF_247,0.164,2,3,DK-12985,Darren Koutras,Corporate,darren_koutras@example.com,"Henderson, Kentucky",South,1
12/14/2009,46,640,542.087,GBC Binding covers,Binders and Binder Accessories,Office Supplies,0.09,12.95,0.4,184.667,OF_96,0.6475,2,3,DK-12985,Darren Koutras,Consumer,darren_koutras@example.com,"Henderson, Kentucky",South,1
12/14/2009,8,641,199.36,GBC Standard Therm-A-Bind Covers,Binders and Binder Accessories,Office Supplies,0,24.92,0.39,77.7504,OF_110,1.246,2,3,BD-11500,Bradley Drucker,Consumer,bradley_drucker@example.com,"Green Bay, Wisconsin",Central,3
2/2/2009,38,642,3031.488,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Computer Peripherals,Technology,0.04,83.1,0.45,1294.698,TE_99,12.465,1,2,ES-14080,Erin Smith,Corporate,erin_smith@example.com,"Tucson, Arizona",West,2
2/2/2009,42,643,3553.6788,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Office Furnishings,Furniture,0.07,90.98,0.74,2560.1772,FU_88,9.098,2,5,LM-17065,Liz MacKendrick,Corporate,liz_mackendrick@example.com,"Springfield, Ohio",East,4
8/26/2009,26,644,161.7408,Xerox 1985,Paper,Office Supplies,0.04,6.48,0.37,55.5984,OF_248,0.324,1,3,PG-18895,Paul Gonzalez,Corporate,paul_gonzalez@example.com,"Fort Worth, Texas",Central,3
3/6/2012,42,645,1562.0094,Zoom V.92 V.44 PCI Internal Controllerless FaxModem,Computer Peripherals,Technology,0.07,39.99,0.55,806.1984,TE_100,5.9985,3,5,PG-18895,Paul Gonzalez,Corporate,paul_gonzalez@example.com,"Fort Worth, Texas",Central,3
11/19/2009,17,646,3869.447625,"Global Leather and Oak Executive Chair, Black",Chairs & Chairmats,Furniture,0.07,300.98,0.56,2507.1634,FU_13,30.098,2,1,PG-18895,Paul Gonzalez,Corporate,paul_gonzalez@example.com,"Fort Worth, Texas",Central,3
11/19/2009,33,647,685.4166,"Tennsco Lockers, Sand",Storage & Organization,Office Supplies,0.01,20.98,0.61,415.404,OF_249,1.049,2,5,AS-10135,Adrian Shami,Corporate,adrian_shami@example.com,"New York City, New York",East,4
7/24/2010,48,648,275.5584,Xerox 1920,Paper,Office Supplies,0.04,5.98,0.4,103.3344,OF_250,0.299,1,4,AS-10135,Adrian Shami,Corporate,adrian_shami@example.com,"New York City, New York",East,4
8/4/2010,9,649,44.6688,Xerox 1928,Paper,Office Supplies,0.06,5.28,0.4,16.1568,OF_251,0.264,2,5,DK-13225,Dean Katz,Consumer,dean_katz@example.com,"Chicago, Illinois",Central,3
8/4/2010,44,650,767.9056,Xerox 1939,Paper,Office Supplies,0.08,18.97,0.37,242.0572,OF_252,0.9485,1,4,DK-13225,Dean Katz,Consumer,dean_katz@example.com,"Chicago, Illinois",Central,3
8/4/2010,14,651,868.4284,StarTAC 7760,Telephones and Communication,Technology,0.06,65.99,0.59,489.6458,TE_101,9.8985,2,3,DK-13225,Dean Katz,Consumer,dean_katz@example.com,"Chicago, Illinois",Central,3
3/7/2011,44,652,209.9592,Magna Visual Magnetic Picture Hangers,Office Furnishings,Furniture,0.01,4.82,0.47,97.5568,FU_89,0.482,4,5,BD-11320,Bill Donatelli,Corporate,bill_donatelli@example.com,"San Francisco, California",West,2
10/20/2011,17,653,2141.83,M3682,Telephones and Communication,Technology,0,125.99,0.57,1220.8431,TE_102,18.8985,3,1,RC-19960,Ryan Crowe,Small Business,ryan_crowe@example.com,"Jacksonville, Florida",South,1
8/4/2009,43,654,228.6568,Xerox 1978,Paper,Office Supplies,0.08,5.78,0.36,69.5912,OF_253,0.289,2,4,GT-14710,Greg Tran,Consumer,greg_tran@example.com,"Houston, Texas",Central,3
4/28/2010,30,655,3869.447625,"Sauder Forest Hills Library, Woodland Oak Finish",Bookcases,Furniture,0.04,140.98,0.77,3087.462,FU_53,14.098,3,4,DK-13225,Dean Katz,Corporate,dean_katz@example.com,"Anaheim, California",West,2
4/28/2010,26,656,3037.853,"Global High-Back Leather Tilter, Burgundy",Chairs & Chairmats,Furniture,0.05,122.99,0.74,2206.4406,FU_62,12.299,3,1,AJ-10945,Ashley Jarboe,Corporate,ashley_jarboe@example.com,"Wilmington, North Carolina",South,1
4/22/2009,29,657,146.4471,"Wirebound Message Book, 4 per Page",Paper,Office Supplies,0.07,5.43,0.36,45.6663,OF_254,0.2715,2,3,OT-18730,Olvera Toch,Consumer,olvera_toch@example.com,"Los Angeles, California",West,2
12/4/2011,44,658,1127.808,"Memorex 4.7GB DVD+RW, 3/Pack",Computer Peripherals,Technology,0.1,28.48,0.4,375.936,TE_92,4.272,1,1,OT-18730,Olvera Toch,Corporate,olvera_toch@example.com,"Los Angeles, California",West,2
8/6/2010,27,659,3869.447625,Hoover WindTunnel Plus Canister Vacuum,Appliances,Office Supplies,0.08,363.25,0.57,4805.7975,OF_255,18.1625,1,3,OT-18730,Olvera Toch,Small Business,olvera_toch@example.com,"Los Angeles, California",West,2
8/6/2010,27,660,77.76,Newell 335,Pens & Art Supplies,Office Supplies,0,2.88,0.56,43.5456,OF_16,0.144,2,3,LP-17080,Liz Pelletier,Small Business,liz_pelletier@example.com,"San Francisco, California",West,2
9/15/2011,18,661,845.8308,Zoom V.92 USB External Faxmodem,Computer Peripherals,Technology,0.06,49.99,0.41,314.937,TE_103,7.4985,2,5,LP-17080,Liz Pelletier,Corporate,liz_pelletier@example.com,"San Francisco, California",West,2
10/2/2009,27,662,523.5381,Telescoping Adjustable Floor Lamp,Office Furnishings,Furniture,0.03,19.99,0.6,307.6461,FU_52,1.999,3,4,CA-12775,Cynthia Arntzen,Corporate,cynthia_arntzen@example.com,"Tampa, Florida",South,1
3/1/2009,8,663,304.8912,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Binders and Binder Accessories,Office Supplies,0.07,40.98,0.37,98.352,OF_256,2.049,1,4,CA-12775,Cynthia Arntzen,Corporate,cynthia_arntzen@example.com,"Tampa, Florida",South,1
6/24/2009,16,664,163.4304,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Office Furnishings,Furniture,0.04,10.64,0.57,90.2272,FU_90,1.064,2,1,JF-15490,Jeremy Farry,Corporate,jeremy_farry@example.com,"Seattle, Washington",West,2
6/24/2009,40,665,107.864,Prang Drawing Pencil Set,Pens & Art Supplies,Office Supplies,0.03,2.78,0.45,46.704,OF_86,0.139,1,3,JF-15490,Jeremy Farry,Corporate,jeremy_farry@example.com,"Seattle, Washington",West,2
1/16/2011,29,666,168.2174,Xerox 1992,Paper,Office Supplies,0.03,5.98,0.36,57.2286,OF_257,0.299,2,3,FP-14320,Frank Preis,Small Business,frank_preis@example.com,"Los Angeles, California",West,2
1/20/2012,38,667,884.2714,TI 36X Solar Scientific Calculator,Office Machines,Technology,0.03,23.99,0.38,319.067,TE_104,3.5985,3,4,EB-13840,Ellis Ballard,Corporate,ellis_ballard@example.com,"Seattle, Washington",West,2
1/20/2012,3,668,184.1121,V 3600 Series,Telephones and Communication,Technology,0.07,65.99,0.58,100.9647,TE_105,9.8985,2,2,EB-13840,Ellis Ballard,Corporate,ellis_ballard@example.com,"Seattle, Washington",West,2
5/21/2010,5,669,2399.952,Sharp AL-1530CS Digital Copier,Copiers and Fax,Technology,0.04,499.99,0.36,799.984,TE_21,74.9985,1,3,EB-13840,Ellis Ballard,Corporate,ellis_ballard@example.com,"Seattle, Washington",West,2
3/15/2012,3,670,272.646,Hon 4-Shelf Metal Bookcases,Bookcases,Furniture,0.1,100.98,0.6,151.47,FU_03,10.098,3,4,EB-13840,Ellis Ballard,Consumer,ellis_ballard@example.com,"Seattle, Washington",West,2
3/15/2012,8,671,400.804,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Office Furnishings,Furniture,0.03,51.65,0.65,256.184,FU_91,5.165,4,3,JF-15415,Jennifer Ferguson,Consumer,jennifer_ferguson@example.com,"New York City, New York",East,4
8/7/2011,34,672,892.4184,Lock-Up Easel 'Spel-Binder',Binders and Binder Accessories,Office Supplies,0.08,28.53,0.38,291.006,OF_140,1.4265,1,4,JF-15415,Jennifer Ferguson,Corporate,jennifer_ferguson@example.com,"New York City, New York",East,4
8/7/2011,17,673,1580.8419,U.S. Robotics 56K Internet Call Modem,Computer Peripherals,Technology,0.07,99.99,0.5,730.9269,TE_43,14.9985,1,3,JF-15415,Jennifer Ferguson,Corporate,jennifer_ferguson@example.com,"New York City, New York",East,4
5/21/2011,18,674,369.4464,Boston 1730 StandUp Electric Pencil Sharpener,Pens & Art Supplies,Office Supplies,0.04,21.38,0.59,211.662,OF_173,1.069,2,3,JF-15415,Jennifer Ferguson,Corporate,jennifer_ferguson@example.com,"New York City, New York",East,4
5/21/2011,43,675,3869.447625,Bretford CR4500 Series Slim Rectangular Table,Tables,Furniture,0.05,348.21,0.66,9133.5483,FU_92,34.821,3,5,SF-20200,Sarah Foster,Corporate,sarah_foster@example.com,"Marysville, Washington",West,2
10/11/2010,24,676,1419.6144,Euro Pro Shark Stick Mini Vacuum,Appliances,Office Supplies,0.03,60.98,0.59,819.5712,OF_195,3.049,2,4,TG-21640,Trudy Glocke,Corporate,trudy_glocke@example.com,"Long Beach, California",West,2
10/11/2010,23,677,3869.447625,Hon 5100 Series Wood Tables,Tables,Furniture,0.02,290.98,0.67,4350.151,FU_93,29.098,4,4,TG-21640,Trudy Glocke,Corporate,trudy_glocke@example.com,"Long Beach, California",West,2
12/22/2010,10,678,294.31,Belkin ErgoBoard Keyboard,Computer Peripherals,Technology,0.05,30.98,0.64,182.782,TE_106,4.647,2,1,TG-21640,Trudy Glocke,Corporate,trudy_glocke@example.com,"Long Beach, California",West,2
7/3/2009,44,679,433.7872,Riverleaf Stik-Withit® Designer Note Cubes®,Paper,Office Supplies,0.02,10.06,0.39,163.7768,OF_258,0.503,1,3,CS-11950,Carlos Soltero,Consumer,carlos_soltero@example.com,"Chicago, Illinois",Central,3
5/27/2009,50,680,688.7,Coloredge Poster Frame,Office Furnishings,Furniture,0.03,14.2,0.46,305.3,FU_94,1.42,4,2,CS-11950,Carlos Soltero,Corporate,carlos_soltero@example.com,"Chicago, Illinois",Central,3
6/20/2011,15,681,989.85,8860,Telephones and Communication,Technology,0,65.99,0.56,554.316,TE_61,9.8985,3,2,CC-12145,Charles Crestani,Corporate,charles_crestani@example.com,"Los Angeles, California",West,2
8/22/2012,19,682,105.6666,Xerox 1920,Paper,Office Supplies,0.07,5.98,0.4,37.4946,OF_250,0.299,2,3,DV-13465,Dianna Vittorini,Corporate,dianna_vittorini@example.com,"Denver, Colorado",West,2
8/22/2012,46,683,2944.4738,252,Telephones and Communication,Technology,0.03,65.99,0.55,1578.4808,TE_55,9.8985,3,1,DV-13465,Dianna Vittorini,Corporate,dianna_vittorini@example.com,"Denver, Colorado",West,2
1/26/2011,15,684,3869.447625,Sharp 1540cs Digital Laser Copier,Copiers and Fax,Technology,0,549.99,0.35,2887.4475,TE_107,82.4985,3,1,DV-13465,Dianna Vittorini,Corporate,dianna_vittorini@example.com,"Denver, Colorado",West,2
12/3/2012,24,685,1552.3536,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Appliances,Office Supplies,0.06,68.81,0.41,578.004,OF_259,3.4405,1,5,DV-13465,Dianna Vittorini,Corporate,dianna_vittorini@example.com,"Denver, Colorado",West,2
9/6/2010,20,686,98.42,Wilson Jones Impact Binders,Binders and Binder Accessories,Office Supplies,0.05,5.18,0.36,32.116,OF_260,0.259,2,4,DV-13465,Dianna Vittorini,Small Business,dianna_vittorini@example.com,"Denver, Colorado",West,2
3/29/2011,6,687,2349.0684,GBC DocuBind 200 Manual Binding Machine,Binders and Binder Accessories,Office Supplies,0.07,420.98,0.35,707.2464,OF_261,21.049,1,4,BD-11725,Bruce Degenhardt,Corporate,bruce_degenhardt@example.com,"Richmond, Kentucky",South,1
3/29/2011,42,688,1115.2596,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Office Furnishings,Furniture,0.09,29.18,0.42,404.4348,FU_95,2.918,3,3,BD-11725,Bruce Degenhardt,Corporate,bruce_degenhardt@example.com,"Richmond, Kentucky",South,1
8/20/2010,16,689,96.192,Sanford Liquid Accent Highlighters,Pens & Art Supplies,Office Supplies,0.1,6.68,0.48,40.6144,OF_262,0.334,1,4,ZC-21910,Zuschuss Carroll,Home Office,zuschuss_carroll@example.com,"Salem, Oregon",West,2
12/2/2010,36,690,3869.447625,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Appliances,Office Supplies,0.07,225.04,0.42,2835.504,OF_263,11.252,1,3,ZC-21910,Zuschuss Carroll,Consumer,zuschuss_carroll@example.com,"Salem, Oregon",West,2
12/2/2010,21,691,59.64,SANFORD Liquid Accent Tank-Style Highlighters,Pens & Art Supplies,Office Supplies,0,2.84,0.54,32.2056,OF_17,0.142,1,4,ZC-21910,Zuschuss Carroll,Consumer,zuschuss_carroll@example.com,"Salem, Oregon",West,2
12/2/2010,36,692,1143.36,Hon iLevel Computer Training Table,Tables,Furniture,0,31.76,0.65,743.184,FU_96,3.176,2,3,ZC-21910,Zuschuss Carroll,Consumer,zuschuss_carroll@example.com,"Salem, Oregon",West,2
3/26/2011,12,693,68.5776,"Eldon® 200 Class Desk Accessories, Burgundy",Office Furnishings,Furniture,0.09,6.28,0.43,25.6224,FU_97,0.628,4,2,MS-17830,Melanie Seite,Corporate,melanie_seite@example.com,"Laredo, Texas",Central,3
12/19/2009,38,694,1440.2304,"80 Minute CD-R Spindle, 100/Pack - Staples",Computer Peripherals,Technology,0.04,39.48,0.54,750.12,TE_15,5.922,2,2,MS-17830,Melanie Seite,Consumer,melanie_seite@example.com,"Laredo, Texas",Central,3
12/19/2009,39,695,138.528,3M Hangers With Command Adhesive,Office Furnishings,Furniture,0.04,3.7,0.44,57.72,FU_98,0.37,2,1,LR-16915,Lena Radford,Consumer,lena_radford@example.com,"San Diego, California",West,2
4/29/2011,45,696,467.406,X-Rack File for Hanging Folders,Storage & Organization,Office Supplies,0.08,11.29,0.59,259.1055,OF_264,0.5645,2,5,LR-16915,Lena Radford,Home Office,lena_radford@example.com,"San Diego, California",West,2
10/24/2010,50,697,3869.447625,688,Telephones and Communication,Technology,0.06,195.99,0.6,5291.73,TE_108,29.3985,3,1,LR-16915,Lena Radford,Corporate,lena_radford@example.com,"San Diego, California",West,2
10/24/2010,7,698,1138.2742,Ibico EB-19 Dual Function Manual Binding System,Binders and Binder Accessories,Office Supplies,0.06,172.99,0.39,399.6069,OF_265,8.6495,2,5,LR-16915,Lena Radford,Corporate,lena_radford@example.com,"San Diego, California",West,2
5/12/2010,9,699,278.82,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Paper,Office Supplies,0,30.98,0.4,111.528,OF_23,1.549,2,4,TP-21130,Theone Pippenger,Corporate,theone_pippenger@example.com,"Philadelphia, Pennsylvania",East,4
5/12/2010,34,700,652.1472,Southworth 25% Cotton Premium Laser Paper and Envelopes,Paper,Office Supplies,0.04,19.98,0.37,224.1756,OF_266,0.999,2,3,CK-12205,Chloris Kastensmidt,Corporate,chloris_kastensmidt@example.com,"Philadelphia, Pennsylvania",East,4
4/11/2010,31,701,3593.2348,Timeport L7089,Telephones and Communication,Technology,0.08,125.99,0.58,1952.845,TE_11,18.8985,2,2,CK-12205,Chloris Kastensmidt,Corporate,chloris_kastensmidt@example.com,"Philadelphia, Pennsylvania",East,4
